x_pixel,y_pixel,y_normalized
44,755.93,0.280067
45,760.95,0.275281
73,750.25,0.285478
74,739.54,0.295675
75,734.33,0.300635
77,510.31,0.513988
78,510.31,0.513988
118,510.31,0.513988
119,510.31,0.513988
129,571.85,0.455376
130,572.18,0.455062
131,572.54,0.454722
132,573.67,0.453648
133,573.67,0.453648
134,573.67,0.453648
135,573.67,0.453648
136,572.98,0.454309
137,572.96,0.454325
138,572.95,0.454330
139,572.94,0.454343
140,572.94,0.454343
141,572.88,0.454404
142,572.73,0.454540
143,572.60,0.454663
144,572.41,0.454848
145,572.21,0.455037
146,571.96,0.455281
147,571.66,0.455562
148,571.35,0.455857
149,571.15,0.456048
150,570.76,0.456423
151,570.36,0.456805
152,512.56,0.511847
153,512.56,0.511847
154,512.56,0.511847
155,512.56,0.511847
156,513.37,0.511080
157,514.29,0.510199
158,514.86,0.509660
159,515.95,0.508621
160,517.31,0.507324
161,519.48,0.505257
162,522.60,0.502283
163,525.66,0.499370
164,527.89,0.497249
165,529.59,0.495627
166,530.99,0.494298
167,532.68,0.492687
168,534.79,0.490681
169,536.03,0.489500
170,537.32,0.488268
171,538.29,0.487343
172,539.33,0.486357
173,541.28,0.484494
174,541.28,0.484494
175,541.28,0.484494
176,541.28,0.484494
177,540.43,0.485302
178,540.43,0.485302
179,540.43,0.485302
180,540.43,0.485302
184,862.05,0.179003
185,865.89,0.175344
186,876.73,0.165015
187,876.73,0.165015
188,876.73,0.165015
189,876.73,0.165015
190,874.72,0.166929
191,874.45,0.167192
192,874.45,0.167192
193,874.45,0.167192
194,874.49,0.167149
195,874.49,0.167149
196,874.51,0.167129
197,874.56,0.167087
198,874.58,0.167069
199,874.58,0.167069
200,874.58,0.167069
201,874.60,0.167051
202,874.69,0.166962
203,874.78,0.166874
204,874.89,0.166772
205,874.99,0.166681
206,875.06,0.166610
207,875.11,0.166564
208,875.21,0.166469
209,875.30,0.166384
210,875.40,0.166285
211,875.54,0.166155
212,875.69,0.166009
213,875.95,0.165764
214,876.04,0.165675
215,876.24,0.165481
216,876.51,0.165228
217,876.51,0.165228
219,876.51,0.165228
220,876.51,0.165228
221,876.51,0.165228
222,876.51,0.165231
223,876.50,0.165238
224,876.43,0.165309
225,876.35,0.165383
226,876.30,0.165429
227,876.28,0.165446
228,876.28,0.165446
229,876.28,0.165446
230,876.43,0.165309
231,877.05,0.164715
252,877.33,0.164446
253,877.33,0.164446
254,877.33,0.164446
255,877.33,0.164446
259,877.33,0.164446
266,877.33,0.164446
267,877.18,0.164591
319,877.10,0.164665
320,877.10,0.164665
325,871.55,0.169951
326,866.93,0.174349
333,222.95,0.787664
334,221.44,0.789106
345,182.95,0.825760
361,132.72,0.873600
362,127.66,0.878415
363,126.18,0.879828
364,110.60,0.894666
368,110.60,0.894666
369,110.60,0.894666
383,110.60,0.894666
388,760.85,0.275383
389,761.68,0.274587
391,856.47,0.184312
392,869.50,0.171905
409,877.67,0.164128
410,877.71,0.164083
429,878.27,0.163554
433,878.27,0.163554
434,878.25,0.163572
435,878.25,0.163572
436,878.25,0.163576
437,878.25,0.163572
438,878.25,0.163572
439,878.25,0.163576
440,878.23,0.163589
455,878.23,0.163589
456,878.25,0.163576
457,878.27,0.163555
471,914.78,0.128782
472,914.78,0.128782
473,917.32,0.126360
474,917.95,0.125760
475,917.95,0.125760
476,917.32,0.126360
477,914.78,0.128782
478,912.86,0.130612
479,878.95,0.162905
480,878.91,0.162942
481,878.91,0.162942
482,878.91,0.162942
483,878.91,0.162942
495,923.89,0.120108
496,924.14,0.119867
497,924.14,0.119867
498,924.14,0.119867
499,923.89,0.120108
500,923.23,0.120735
501,921.95,0.121953
502,921.35,0.122528
503,920.08,0.123731
504,920.08,0.123731
505,920.08,0.123731
506,920.08,0.123731
507,919.00,0.124759
508,917.81,0.125894
509,917.74,0.125965
510,923.07,0.120883
511,913.74,0.129774
512,913.19,0.130294
513,913.02,0.130459
514,912.93,0.130545
515,913.19,0.130294
516,913.74,0.129774
517,913.74,0.129774
518,926.21,0.117893
519,926.21,0.117893
520,926.21,0.117893
521,926.21,0.117893
522,878.58,0.163257
523,878.58,0.163257
524,878.58,0.163257
527,878.58,0.163257
532,938.08,0.106593
533,938.08,0.106593
534,938.08,0.106593
535,938.08,0.106593
536,938.05,0.106622
537,937.94,0.106726
538,937.80,0.106855
539,937.63,0.107023
553,902.67,0.140315
554,900.41,0.142469
555,900.10,0.142762
556,896.59,0.146106
557,896.59,0.146106
558,896.59,0.146106
559,896.59,0.146106
560,896.59,0.146106
561,899.79,0.143061
562,906.85,0.136329
563,915.63,0.127969
564,915.63,0.127969
565,915.63,0.127969
566,915.63,0.127969
567,915.20,0.128377
568,915.20,0.128377
569,915.20,0.128377
570,915.20,0.128377
571,922.51,0.121417
572,922.51,0.121417
573,922.78,0.121161
