x_pixel,y_pixel,y_normalized
26,951.35,0.093952
37,979.85,0.066810
38,972.50,0.073813
39,972.72,0.073598
45,968.84,0.077294
48,968.84,0.077294
49,971.37,0.074886
50,968.84,0.077294
79,965.14,0.080815
80,944.74,0.100247
82,881.49,0.160486
83,880.08,0.161833
93,825.03,0.214258
94,824.18,0.215063
99,534.21,0.491227
100,534.21,0.491227
101,533.78,0.491638
102,532.68,0.492687
103,532.37,0.492980
104,530.91,0.494369
105,528.66,0.496515
106,524.19,0.500772
107,519.21,0.505512
108,516.54,0.508055
109,515.78,0.508779
110,514.97,0.509548
111,513.49,0.510963
112,512.52,0.511884
114,510.34,0.513958
115,510.14,0.514155
116,509.21,0.515036
117,508.57,0.515651
118,508.17,0.516025
119,508.11,0.516085
120,507.98,0.516214
121,507.20,0.516956
122,506.55,0.517575
123,505.82,0.518268
124,505.34,0.518720
125,504.76,0.519273
126,504.34,0.519672
127,504.03,0.519969
128,503.80,0.520188
129,503.73,0.520255
130,503.69,0.520297
131,503.57,0.520406
132,503.29,0.520678
133,503.14,0.520816
134,501.06,0.522801
135,497.06,0.526607
136,497.06,0.526607
137,497.06,0.526607
138,497.06,0.526607
139,502.57,0.521364
140,505.32,0.518740
141,505.59,0.518482
142,880.25,0.161667
143,880.32,0.161597
144,880.53,0.161399
145,880.53,0.161399
146,880.47,0.161456
147,880.32,0.161597
148,880.32,0.161597
149,880.19,0.161722
150,879.94,0.161958
151,879.87,0.162027
152,879.69,0.162202
153,879.56,0.162322
154,879.02,0.162834
155,878.57,0.163262
156,878.57,0.163262
157,878.57,0.163262
158,878.57,0.163262
159,879.19,0.162675
160,879.28,0.162586
161,879.28,0.162586
162,879.28,0.162586
163,879.29,0.162577
164,879.29,0.162577
165,879.38,0.162492
166,879.58,0.162305
167,879.58,0.162305
168,879.58,0.162305
169,879.58,0.162305
170,879.28,0.162588
174,878.60,0.163238
175,878.60,0.163238
176,878.60,0.163238
177,877.41,0.164368
178,877.41,0.164368
179,878.32,0.163503
180,878.60,0.163238
181,879.33,0.162542
182,878.43,0.163403
183,878.43,0.163403
184,878.43,0.163403
195,878.43,0.163403
196,878.43,0.163403
201,878.17,0.163651
202,877.96,0.163850
203,877.86,0.163942
204,877.86,0.163942
205,877.86,0.163942
206,877.86,0.163942
207,878.00,0.163806
208,878.27,0.163556
209,878.28,0.163547
210,878.28,0.163547
211,878.28,0.163547
212,878.28,0.163547
213,878.28,0.163547
214,878.28,0.163547
215,878.28,0.163547
216,878.30,0.163519
217,878.38,0.163450
220,878.67,0.163175
221,878.67,0.163175
222,878.67,0.163175
223,878.80,0.163045
224,878.82,0.163028
225,878.82,0.163028
226,878.80,0.163045
227,878.60,0.163235
228,878.60,0.163235
229,878.60,0.163235
230,878.60,0.163235
231,878.60,0.163235
232,878.60,0.163235
233,878.84,0.163008
234,879.08,0.162783
235,879.12,0.162740
236,879.25,0.162615
237,879.29,0.162579
