x_pixel,y_pixel,y_normalized
537,896.10,0.146575
538,896.12,0.146555
539,896.12,0.146548
540,896.14,0.146529
541,896.15,0.146525
542,896.42,0.146266
543,896.44,0.146247
544,896.44,0.146247
545,896.44,0.146247
546,896.42,0.146266
549,896.36,0.146326
550,896.27,0.146412
551,896.26,0.146423
552,896.26,0.146423
553,896.12,0.146554
554,896.26,0.146423
555,896.26,0.146423
556,896.26,0.146423
557,896.27,0.146411
558,896.28,0.146398
559,896.28,0.146398
560,896.28,0.146398
561,896.28,0.146398
562,896.25,0.146429
563,896.22,0.146457
564,896.16,0.146517
565,896.09,0.146583
566,896.08,0.146591
567,896.08,0.146592
568,896.07,0.146603
569,896.05,0.146623
570,896.04,0.146632
571,896.03,0.146639
572,895.94,0.146722
573,895.94,0.146722
574,895.94,0.146726
575,895.93,0.146731
576,895.93,0.146731
577,895.94,0.146726
578,895.94,0.146726
579,895.93,0.146733
580,895.93,0.146736
581,894.39,0.148198
582,888.15,0.154145
583,888.15,0.154145
584,888.15,0.154145
585,888.15,0.154145
586,891.86,0.150607
587,895.40,0.147235
588,895.88,0.146779
589,895.98,0.146682
590,896.10,0.146567
591,896.26,0.146423
592,896.26,0.146423
593,896.26,0.146423
594,896.26,0.146423
595,895.60,0.147048
596,894.34,0.148250
597,885.93,0.156259
598,885.93,0.156259
599,885.93,0.156259
600,885.93,0.156259
601,888.79,0.153537
602,888.79,0.153537
603,888.79,0.153537
604,890.19,0.152204
605,895.95,0.146712
606,896.09,0.146584
607,896.09,0.146584
608,890.19,0.152204
609,890.19,0.152204
610,890.19,0.152204
613,896.84,0.145871
614,895.09,0.147535
615,891.83,0.150639
616,891.83,0.150639
617,893.63,0.148924
618,895.09,0.147535
619,896.37,0.146310
620,896.37,0.146310
621,896.97,0.145747
622,896.97,0.145747
623,896.97,0.145744
624,896.97,0.145741
625,896.99,0.145727
626,896.99,0.145720
627,896.99,0.145719
628,896.99,0.145719
629,896.99,0.145719
630,896.99,0.145719
631,896.99,0.145725
632,892.66,0.149851
633,892.66,0.149851
634,892.66,0.149851
635,892.66,0.149851
636,897.09,0.145630
637,897.36,0.145373
638,897.36,0.145373
639,897.36,0.145373
640,897.36,0.145373
641,897.34,0.145392
642,897.25,0.145473
643,897.16,0.145564
644,897.05,0.145662
645,896.99,0.145728
646,896.95,0.145766
647,896.89,0.145819
648,896.85,0.145858
649,896.85,0.145860
650,896.84,0.145864
651,896.84,0.145867
652,896.84,0.145867
653,896.78,0.145925
654,896.75,0.145953
655,896.74,0.145965
656,896.66,0.146035
657,896.57,0.146125
658,896.57,0.146125
659,896.57,0.146125
660,896.57,0.146125
661,896.78,0.145920
662,897.07,0.145645
663,897.27,0.145452
664,897.30,0.145424
665,897.30,0.145424
666,897.30,0.145424
667,897.27,0.145452
668,897.29,0.145437
669,897.23,0.145493
670,897.13,0.145592
671,897.13,0.145592
674,897.15,0.145571
675,897.15,0.145571
676,897.15,0.145571
677,897.15,0.145571
678,897.15,0.145571
679,897.15,0.145571
680,897.15,0.145572
681,897.10,0.145621
682,896.99,0.145721
683,896.91,0.145795
684,896.84,0.145867
685,896.76,0.145940
686,896.61,0.146084
687,896.61,0.146084
688,896.48,0.146205
689,896.48,0.146205
690,896.48,0.146205
691,896.48,0.146205
692,896.64,0.146055
693,896.76,0.145946
694,896.81,0.145891
695,896.82,0.145885
696,896.82,0.145885
697,896.81,0.145891
698,896.81,0.145891
699,896.74,0.145960
700,896.41,0.146276
701,896.40,0.146289
702,896.39,0.146291
703,896.39,0.146294
704,896.32,0.146365
705,896.19,0.146488
706,896.14,0.146531
707,895.83,0.146825
708,895.22,0.147411
709,895.22,0.147411
710,895.22,0.147411
711,895.20,0.147429
712,895.22,0.147411
713,895.36,0.147275
714,895.37,0.147270
715,895.89,0.146768
716,895.89,0.146768
717,895.89,0.146768
718,895.90,0.146761
719,895.90,0.146761
720,895.87,0.146793
723,895.84,0.146815
724,895.61,0.147037
725,895.55,0.147098
726,895.55,0.147098
727,895.48,0.147162
728,895.48,0.147162
729,895.48,0.147162
730,895.57,0.147079
731,895.57,0.147079
732,895.57,0.147079
733,895.29,0.147340
736,895.67,0.146980
737,895.70,0.146953
738,895.68,0.146973
739,895.52,0.147127
740,895.52,0.147127
741,895.52,0.147127
742,895.52,0.147127
743,895.28,0.147353
744,895.28,0.147353
745,895.28,0.147353
746,895.28,0.147353
748,895.14,0.147481
749,893.64,0.148915
750,895.49,0.147153
751,895.50,0.147144
752,895.50,0.147144
753,895.50,0.147144
754,895.50,0.147144
755,895.50,0.147144
756,895.50,0.147144
757,895.44,0.147198
758,893.53,0.149022
759,893.05,0.149478
760,892.35,0.150141
761,892.30,0.150190
763,891.93,0.150541
764,891.55,0.150908
765,891.55,0.150908
