x_pixel,y_pixel,y_normalized
26,774.83,0.262066
39,755.13,0.280833
40,646.56,0.384227
91,538.00,0.487621
92,537.92,0.487698
93,537.53,0.488070
94,537.01,0.488566
95,536.94,0.488627
96,535.89,0.489631
97,535.63,0.489880
98,535.13,0.490356
99,534.40,0.491044
100,532.42,0.492930
101,531.37,0.493931
102,529.87,0.495364
103,526.93,0.498163
104,524.89,0.500104
105,522.25,0.502620
106,519.29,0.505438
107,517.13,0.507496
108,515.81,0.508755
109,514.40,0.510093
110,513.41,0.511039
111,512.80,0.511615
112,511.99,0.512388
113,511.28,0.513066
114,510.31,0.513992
115,508.93,0.515303
116,507.76,0.516415
117,506.97,0.517168
118,506.72,0.517413
119,506.70,0.517431
120,506.61,0.517512
121,506.43,0.517683
122,506.09,0.518012
123,505.76,0.518325
124,505.42,0.518652
125,504.96,0.519086
126,504.45,0.519574
127,504.13,0.519880
128,503.92,0.520074
129,503.92,0.520074
130,503.92,0.520074
131,503.92,0.520074
132,503.94,0.520062
133,504.12,0.519888
134,504.24,0.519775
135,504.28,0.519731
136,504.42,0.519604
137,504.42,0.519604
138,504.42,0.519604
139,504.42,0.519604
140,502.02,0.521883
141,502.02,0.521883
142,502.02,0.521883
143,502.02,0.521883
144,507.52,0.516648
145,507.73,0.516449
146,508.03,0.516165
147,508.68,0.515539
148,509.20,0.515048
149,877.48,0.164305
150,877.58,0.164214
151,878.23,0.163595
152,878.23,0.163595
153,878.23,0.163595
154,878.23,0.163595
155,878.21,0.163609
156,878.19,0.163633
157,878.17,0.163644
158,877.94,0.163871
159,877.68,0.164112
160,877.18,0.164587
161,877.14,0.164627
162,877.00,0.164760
163,876.98,0.164780
164,876.82,0.164938
165,876.78,0.164976
166,876.73,0.165020
167,876.66,0.165085
168,876.66,0.165085
169,876.66,0.165085
170,876.64,0.165103
171,876.29,0.165442
172,876.29,0.165442
173,876.15,0.165575
174,876.15,0.165575
175,876.15,0.165575
176,876.15,0.165575
177,877.06,0.164709
178,877.07,0.164697
179,877.10,0.164668
180,877.31,0.164467
181,877.34,0.164438
182,877.36,0.164418
183,877.46,0.164320
184,877.46,0.164320
185,877.46,0.164320
186,877.46,0.164320
187,877.60,0.164190
188,877.78,0.164015
189,877.92,0.163888
190,878.00,0.163810
195,878.25,0.163568
196,878.25,0.163568
201,878.25,0.163568
202,878.00,0.163810
203,877.49,0.164295
204,877.39,0.164392
205,877.28,0.164492
206,877.21,0.164560
207,876.83,0.164927
208,876.04,0.165672
209,876.04,0.165672
210,876.04,0.165672
211,876.04,0.165672
217,877.87,0.163936
218,877.91,0.163894
219,877.94,0.163871
220,877.96,0.163847
221,877.97,0.163834
224,878.01,0.163796
225,878.16,0.163654
232,878.28,0.163539
233,878.29,0.163537
234,878.38,0.163445
239,879.22,0.162644
240,879.25,0.162615
241,879.26,0.162609
242,879.30,0.162573
248,879.30,0.162573
249,879.26,0.162609
250,879.22,0.162644
254,866.25,0.174999
255,863.77,0.177366
256,636.24,0.394056
258,636.24,0.394056
289,636.24,0.394056
290,608.38,0.420588
313,383.54,0.634725
314,380.77,0.637362
321,246.23,0.765499
322,242.44,0.769102
323,239.36,0.772040
326,239.36,0.772040
331,239.36,0.772040
332,239.36,0.772040
360,879.47,0.162406
361,879.77,0.162128
362,879.77,0.162128
366,879.77,0.162128
367,879.77,0.162128
384,872.03,0.169491
385,866.15,0.175094
386,857.82,0.183028
396,857.82,0.183028
401,857.82,0.183028
404,872.03,0.169491
419,978.74,0.067863
420,978.74,0.067863
421,978.74,0.067863
422,978.74,0.067863
423,976.14,0.070341
424,973.97,0.072413
425,971.88,0.074398
426,969.60,0.076567
427,966.97,0.079076
428,964.99,0.080964
429,962.37,0.083459
430,959.44,0.086252
431,956.98,0.088589
432,954.49,0.090961
433,951.44,0.093862
434,948.15,0.097003
435,948.15,0.097003
436,948.15,0.097003
437,948.15,0.097003
442,961.03,0.084730
443,961.03,0.084730
444,961.03,0.084730
445,961.03,0.084730
446,959.70,0.086004
447,959.50,0.086191
448,959.48,0.086207
449,953.55,0.091860
450,953.12,0.092264
451,953.04,0.092343
452,952.94,0.092436
453,952.44,0.092915
454,952.44,0.092915
455,952.44,0.092915
456,952.44,0.092915
457,954.16,0.091276
458,954.16,0.091276
459,954.16,0.091276
460,954.16,0.091276
461,948.47,0.096694
462,943.60,0.101332
463,943.26,0.101659
464,942.94,0.101957
465,942.83,0.102066
466,942.56,0.102323
467,942.29,0.102585
468,942.29,0.102585
469,942.29,0.102585
470,942.29,0.102585
484,994.14,0.053199
485,994.14,0.053199
486,994.14,0.053199
487,994.14,0.053199
488,991.72,0.055505
489,987.55,0.059475
490,984.20,0.062669
491,980.85,0.065855
492,978.23,0.068356
493,976.11,0.070369
494,973.14,0.073204
495,970.52,0.075693
496,967.80,0.078287
497,965.34,0.080631
498,963.58,0.082303
499,959.76,0.085942
500,957.48,0.088118
501,955.39,0.090108
502,952.65,0.092717
503,948.83,0.096350
504,946.07,0.098978
505,942.74,0.102156
506,940.15,0.104622
507,938.86,0.105852
508,676.65,0.355569
510,676.65,0.355569
516,676.65,0.355569
517,676.65,0.355569
518,949.76,0.095468
519,949.76,0.095468
520,949.76,0.095468
521,949.76,0.095468
522,949.53,0.095683
523,949.31,0.095898
524,949.05,0.096146
525,948.79,0.096395
526,948.57,0.096600
527,948.57,0.096600
528,948.57,0.096600
529,948.57,0.096600
530,954.77,0.090696
531,961.02,0.084746
532,961.02,0.084746
533,961.02,0.084746
534,961.02,0.084746
535,959.69,0.086014
536,959.14,0.086538
537,958.78,0.086872
538,463.74,0.558345
