x_pixel,y_pixel,y_normalized
29,912.40,0.131048
30,912.36,0.131087
31,911.57,0.131836
33,912.36,0.131087
40,912.44,0.131010
41,918.67,0.125074
42,947.83,0.097307
43,955.52,0.089983
44,955.52,0.089983
46,955.52,0.089983
47,947.83,0.097307
48,945.31,0.099701
49,944.44,0.100531
50,944.44,0.100531
51,944.44,0.100531
52,944.44,0.100531
54,944.44,0.100531
55,944.44,0.100531
60,771.29,0.265438
61,741.97,0.293365
62,741.14,0.294157
63,740.97,0.294313
65,739.70,0.295524
66,732.02,0.302836
67,732.02,0.302836
68,732.02,0.302836
69,732.02,0.302836
70,781.97,0.255268
71,781.97,0.255268
72,781.97,0.255268
73,786.01,0.251421
74,789.09,0.248490
75,789.09,0.248490
80,874.84,0.166821
86,895.87,0.146795
87,901.58,0.141350
88,901.88,0.141070
89,901.88,0.141070
90,901.58,0.141350
91,921.26,0.122606
92,921.26,0.122606
93,901.12,0.141793
96,899.50,0.143330
97,873.29,0.168292
98,873.29,0.168292
99,550.13,0.476071
100,549.16,0.476988
101,549.16,0.476988
102,549.16,0.476988
103,549.16,0.476988
104,550.84,0.475394
105,553.92,0.472454
106,558.42,0.468176
107,561.73,0.465021
108,562.87,0.463932
109,563.47,0.463361
110,565.08,0.461826
111,565.94,0.461009
112,567.20,0.459813
113,568.02,0.459027
114,569.08,0.458022
115,570.03,0.457110
116,571.28,0.455922
117,572.12,0.455122
118,573.25,0.454051
119,574.11,0.453229
120,574.60,0.452766
121,574.82,0.452554
122,575.06,0.452322
123,575.18,0.452211
124,575.39,0.452012
125,575.81,0.451608
126,576.09,0.451343
127,576.24,0.451204
128,576.51,0.450940
129,576.64,0.450817
130,576.96,0.450513
131,577.81,0.449709
132,577.81,0.449709
133,577.81,0.449709
134,577.81,0.449709
135,577.78,0.449738
136,577.69,0.449818
137,577.59,0.449916
138,577.39,0.450103
139,577.15,0.450329
140,577.00,0.450472
141,577.00,0.450475
142,576.91,0.450566
143,576.66,0.450800
144,575.83,0.451587
145,575.37,0.452027
146,574.67,0.452693
147,574.06,0.453279
148,573.71,0.453608
149,573.24,0.454055
150,572.88,0.454399
151,572.34,0.454914
152,571.62,0.455604
153,571.30,0.455903
154,570.62,0.456551
155,569.89,0.457252
156,569.02,0.458076
157,568.15,0.458901
158,567.00,0.459999
159,565.56,0.461368
160,563.70,0.463147
161,561.68,0.465071
162,558.66,0.467943
163,554.76,0.471654
164,552.28,0.474017
165,550.44,0.475770
166,549.97,0.476216
167,549.66,0.476510
168,549.66,0.476510
169,549.66,0.476510
170,549.66,0.476510
171,871.78,0.169733
172,872.15,0.169379
173,872.15,0.169379
174,872.15,0.169379
175,871.78,0.169733
176,677.79,0.354485
177,677.65,0.354619
178,677.65,0.354619
179,677.65,0.354619
180,677.65,0.354619
183,680.17,0.352222
184,731.20,0.303617
185,731.20,0.303617
191,731.20,0.303617
192,756.74,0.279294
193,756.74,0.279294
194,756.74,0.279294
199,885.25,0.156901
200,885.65,0.156526
201,885.94,0.156251
202,885.94,0.156244
203,886.22,0.155977
204,886.40,0.155807
205,886.42,0.155790
206,886.48,0.155737
207,886.48,0.155737
208,886.48,0.155737
209,886.40,0.155807
210,886.31,0.155891
211,885.88,0.156306
212,885.27,0.156881
213,885.27,0.156881
214,885.27,0.156881
215,885.27,0.156881
216,885.47,0.156700
217,885.80,0.156379
218,886.10,0.156094
219,886.25,0.155950
220,886.25,0.155950
221,886.25,0.155950
222,886.25,0.155950
223,886.05,0.156144
224,885.76,0.156419
225,885.76,0.156419
226,885.76,0.156419
227,885.75,0.156426
228,885.75,0.156426
229,885.76,0.156419
230,885.99,0.156197
231,886.02,0.156174
232,886.02,0.156174
233,886.02,0.156174
234,886.02,0.156174
235,886.02,0.156171
236,886.02,0.156171
237,886.02,0.156174
238,886.00,0.156187
239,885.54,0.156624
240,885.42,0.156742
241,885.42,0.156742
242,885.42,0.156742
243,885.42,0.156742
244,886.24,0.155963
245,886.63,0.155594
246,886.63,0.155594
247,886.63,0.155594
248,886.63,0.155594
249,885.46,0.156701
250,885.46,0.156701
251,885.46,0.156701
252,885.46,0.156701
253,884.82,0.157313
254,884.82,0.157313
255,884.82,0.157313
269,883.70,0.158382
270,883.66,0.158422
272,883.66,0.158422
279,883.66,0.158422
280,883.70,0.158382
281,883.93,0.158165
282,883.93,0.158165
283,883.93,0.158165
284,884.01,0.158090
285,883.93,0.158165
286,883.72,0.158361
290,883.28,0.158783
291,882.94,0.159106
292,882.94,0.159106
293,883.69,0.158393
294,883.69,0.158393
295,883.69,0.158393
296,884.59,0.157531
297,884.77,0.157363
298,884.94,0.157198
299,884.96,0.157184
300,885.08,0.157063
301,885.20,0.156952
302,885.59,0.156582
303,886.55,0.155670
304,887.01,0.155225
305,887.26,0.154993
306,887.26,0.154993
307,887.26,0.154993
308,887.26,0.154993
309,886.47,0.155743
310,885.76,0.156417
311,884.96,0.157182
312,884.96,0.157182
313,884.96,0.157182
314,884.96,0.157182
315,885.57,0.156600
316,886.27,0.155937
317,886.33,0.155880
318,886.62,0.155603
319,886.62,0.155603
320,886.62,0.155603
321,886.61,0.155605
