x_pixel,y_pixel,y_normalized
15,531.46,0.493847
16,531.31,0.493991
17,530.85,0.494427
18,530.40,0.494862
19,529.78,0.495451
20,529.77,0.495458
21,529.49,0.495727
22,528.30,0.496858
23,527.50,0.497616
24,526.69,0.498390
25,526.33,0.498729
26,525.30,0.499716
27,524.54,0.500438
28,523.91,0.501039
29,523.83,0.501114
30,523.69,0.501245
31,523.56,0.501374
32,523.51,0.501422
33,523.00,0.501905
34,522.90,0.502004
35,522.68,0.502207
36,522.51,0.502370
37,522.00,0.502857
38,522.00,0.502857
39,521.98,0.502876
40,521.93,0.502928
41,521.93,0.502928
42,521.93,0.502928
43,521.93,0.502928
44,522.59,0.502299
45,522.74,0.502148
46,523.55,0.501386
47,523.65,0.501290
48,523.68,0.501257
49,523.72,0.501221
50,523.80,0.501141
51,523.86,0.501082
52,524.61,0.500368
53,525.47,0.499554
54,526.26,0.498799
55,526.44,0.498631
56,526.80,0.498289
57,527.46,0.497654
58,527.69,0.497441
59,528.49,0.496675
60,529.35,0.495856
61,529.66,0.495559
62,530.50,0.494759
63,531.34,0.493966
64,532.56,0.492801
65,533.47,0.491932
66,535.07,0.490410
67,535.63,0.489878
68,536.36,0.489181
69,537.30,0.488281
70,538.48,0.487166
71,540.05,0.485667
72,541.19,0.484580
73,541.47,0.484317
74,541.79,0.484013
75,542.98,0.482877
165,979.80,0.066857
166,979.80,0.066857
191,979.80,0.066857
192,979.80,0.066857
256,879.13,0.162729
263,879.13,0.162729
264,879.13,0.162729
265,879.13,0.162729
266,879.25,0.162615
269,879.25,0.162615
270,879.25,0.162615
271,879.25,0.162615
272,878.69,0.163148
273,878.69,0.163148
274,878.60,0.163237
275,878.60,0.163241
276,878.60,0.163241
277,878.60,0.163237
278,878.67,0.163172
279,878.66,0.163181
280,878.65,0.163188
281,878.66,0.163181
282,878.67,0.163172
283,878.70,0.163144
284,878.70,0.163144
285,878.78,0.163067
286,878.80,0.163044
287,878.81,0.163040
296,879.82,0.162080
302,879.82,0.162073
303,879.83,0.162070
304,879.84,0.162059
305,879.86,0.162036
313,880.00,0.161905
314,880.00,0.161905
315,880.00,0.161905
321,879.84,0.162053
322,879.84,0.162053
323,880.02,0.161888
324,880.06,0.161848
325,880.06,0.161848
326,880.45,0.161481
327,880.45,0.161475
329,880.55,0.161378
330,880.55,0.161378
331,880.55,0.161378
332,880.45,0.161475
333,880.29,0.161626
334,880.17,0.161744
335,880.11,0.161802
337,879.95,0.161950
338,879.85,0.162049
339,879.82,0.162079
340,879.82,0.162079
341,879.82,0.162079
342,879.82,0.162079
343,879.85,0.162045
344,879.98,0.161922
345,879.99,0.161918
346,879.99,0.161917
347,879.99,0.161917
350,879.99,0.161918
351,879.98,0.161922
352,879.80,0.162095
353,879.80,0.162095
354,879.79,0.162104
355,879.79,0.162106
356,879.79,0.162106
357,879.79,0.162104
358,879.80,0.162095
359,879.80,0.162091
360,879.88,0.162015
361,879.96,0.161945
362,879.98,0.161926
363,879.98,0.161926
364,880.03,0.161876
365,880.03,0.161876
366,879.98,0.161926
367,879.96,0.161941
370,879.91,0.161991
371,879.91,0.161995
372,879.90,0.162002
373,879.90,0.162002
374,879.91,0.161995
375,879.91,0.161991
376,879.98,0.161928
377,880.03,0.161875
378,880.04,0.161870
379,880.04,0.161870
382,880.04,0.161870
383,880.04,0.161870
384,880.04,0.161870
385,880.04,0.161870
387,880.11,0.161805
389,880.08,0.161827
390,880.19,0.161721
391,880.20,0.161718
392,880.30,0.161623
393,880.30,0.161623
394,880.55,0.161383
395,880.82,0.161123
396,881.04,0.160917
408,881.04,0.160917
409,881.04,0.160917
410,881.04,0.160917
411,880.83,0.161112
412,880.59,0.161342
413,880.50,0.161431
414,880.45,0.161476
415,880.43,0.161499
416,880.29,0.161624
417,880.28,0.161636
418,880.28,0.161636
419,880.28,0.161636
420,880.28,0.161636
426,956.48,0.089070
427,956.48,0.089070
428,956.48,0.089070
429,956.48,0.089070
430,955.52,0.089977
431,954.97,0.090501
432,954.29,0.091149
433,954.27,0.091175
434,953.94,0.091490
435,953.29,0.092105
436,952.47,0.092890
437,951.87,0.093456
438,951.64,0.093672
439,951.59,0.093726
442,950.49,0.094776
443,944.73,0.100256
444,937.26,0.107368
445,934.53,0.109974
447,934.25,0.110240
448,930.14,0.114155
449,930.01,0.114276
450,929.66,0.114612
451,929.58,0.114690
452,929.04,0.115198
454,929.66,0.114612
455,926.84,0.117295
456,926.36,0.117755
458,925.98,0.118116
459,883.41,0.158654
460,882.97,0.159076
461,881.69,0.160293
462,880.94,0.161008
463,880.88,0.161063
464,880.86,0.161085
465,880.86,0.161085
466,880.86,0.161085
467,880.86,0.161081
468,880.86,0.161081
469,880.96,0.160989
471,945.80,0.099237
472,945.80,0.099237
473,947.69,0.097440
474,947.69,0.097440
475,945.80,0.099237
476,945.80,0.099237
477,945.80,0.099237
478,943.78,0.101161
480,924.71,0.119328
481,924.71,0.119328
482,957.66,0.087945
483,957.66,0.087945
484,933.74,0.110727
485,933.74,0.110727
486,938.88,0.105825
487,944.77,0.100219
488,940.51,0.104277
489,940.51,0.104277
490,944.77,0.100219
491,945.65,0.099378
493,948.55,0.096622
494,948.65,0.096525
495,948.65,0.096525
500,948.65,0.096525
501,948.55,0.096622
502,948.44,0.096720
503,941.43,0.103402
504,935.52,0.109025
505,934.02,0.110456
506,934.02,0.110456
507,934.02,0.110456
508,934.02,0.110456
509,937.53,0.107118
510,939.96,0.104802
511,942.31,0.102567
512,942.76,0.102132
513,942.76,0.102132
514,942.76,0.102132
515,942.76,0.102132
516,941.22,0.103600
517,939.99,0.104775
518,938.78,0.105926
519,938.09,0.106584
520,938.09,0.106584
521,938.09,0.106584
522,938.09,0.106584
523,957.24,0.088348
524,958.91,0.086754
525,959.51,0.086185
526,960.35,0.085380
527,961.10,0.084665
532,962.75,0.083098
533,962.75,0.083098
534,962.75,0.083098
535,962.75,0.083098
536,959.79,0.085914
537,956.84,0.088728
538,954.43,0.091018
539,952.21,0.093132
540,948.74,0.096442
544,933.35,0.111092
545,930.93,0.113397
546,928.99,0.115252
548,880.22,0.161695
