x_pixel,y_pixel,y_normalized
39,903.74,0.139297
42,910.93,0.132446
43,912.02,0.131411
56,910.93,0.132446
57,910.93,0.132446
95,913.10,0.130376
98,928.44,0.115769
99,928.44,0.115769
101,891.06,0.151372
102,886.35,0.155861
106,505.37,0.518698
107,504.97,0.519072
134,504.78,0.519254
135,504.70,0.519337
136,504.70,0.519337
137,504.70,0.519337
138,504.52,0.519504
139,504.52,0.519508
140,504.45,0.519574
141,504.30,0.519713
142,504.28,0.519737
143,504.09,0.519917
144,504.09,0.519917
145,504.09,0.519917
146,504.09,0.519917
147,505.98,0.518113
148,506.43,0.517686
149,506.94,0.517197
150,507.27,0.516882
151,507.65,0.516526
152,508.07,0.516127
153,508.61,0.515607
154,509.25,0.514998
155,509.77,0.514509
156,510.33,0.513968
157,511.01,0.513323
158,511.47,0.512883
159,512.54,0.511867
160,513.62,0.510834
161,514.72,0.509790
162,516.91,0.507706
163,520.36,0.504419
164,523.02,0.501883
165,525.16,0.499851
166,527.07,0.498026
167,528.27,0.496883
168,529.35,0.495858
169,531.03,0.494258
170,533.75,0.491666
171,535.38,0.490113
172,536.65,0.488906
173,536.65,0.488906
174,537.33,0.488259
175,537.83,0.487779
176,538.15,0.487478
193,872.63,0.168928
194,872.93,0.168635
235,872.99,0.168585
236,874.21,0.167417
237,874.21,0.167417
238,874.21,0.167417
239,875.31,0.166374
240,875.31,0.166374
241,875.31,0.166374
242,875.31,0.166374
243,875.28,0.166402
244,875.25,0.166429
245,875.20,0.166479
246,875.18,0.166495
247,874.58,0.167071
248,874.58,0.167071
249,874.58,0.167071
250,874.58,0.167071
251,874.30,0.167330
252,874.30,0.167330
253,874.30,0.167330
254,873.64,0.167966
255,873.64,0.167966
256,873.64,0.167966
257,873.64,0.167966
258,874.48,0.167165
259,874.48,0.167165
260,874.48,0.167165
261,874.48,0.167165
262,873.59,0.168012
263,872.98,0.168591
264,872.98,0.168591
265,872.98,0.168591
266,872.98,0.168591
267,873.14,0.168438
268,873.14,0.168438
269,873.14,0.168438
270,873.14,0.168438
271,873.14,0.168438
272,872.33,0.169210
273,872.33,0.169210
274,872.33,0.169210
275,872.33,0.169210
276,871.79,0.169721
277,871.95,0.169570
278,872.21,0.169322
279,872.43,0.169111
280,872.47,0.169077
281,872.47,0.169077
282,872.47,0.169077
283,872.62,0.168934
284,872.68,0.168877
285,874.45,0.167195
286,874.47,0.167168
287,874.63,0.167020
288,874.63,0.167020
289,874.47,0.167168
290,874.47,0.167170
291,874.47,0.167168
292,874.47,0.167170
293,874.39,0.167244
294,874.37,0.167266
295,873.57,0.168031
296,873.39,0.168204
297,873.25,0.168335
298,872.70,0.168855
299,872.66,0.168893
300,872.66,0.168893
301,872.66,0.168893
302,872.70,0.168855
303,874.11,0.167510
304,874.11,0.167510
305,874.11,0.167510
306,874.11,0.167510
307,873.45,0.168139
308,872.72,0.168834
309,872.62,0.168932
310,872.62,0.168932
311,872.62,0.168932
312,872.62,0.168932
313,872.69,0.168862
314,872.87,0.168697
315,872.87,0.168697
316,872.87,0.168697
